"","Id","Elevation","Aspect","Slope","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Cover_Type","wild","soil","h_fire","h_water","h_road","v_water"
"6618",6618,2666,28,14,214,209,128,"2","3","11",418,242,301,32
"6619",6619,2649,20,9,214,221,143,"2","3","11",391,190,228,24
"6620",6620,2645,41,10,221,218,131,"2","3","11",400,180,212,20
"6621",6621,2409,153,28,240,228,97,"3","4","4",1214,108,382,49
"6622",6622,2409,178,31,216,240,133,"3","4","4",1150,120,524,51
"6623",6623,2406,181,34,209,238,134,"3","4","4",1124,108,417,50
"6624",6624,2413,188,32,205,243,149,"3","4","4",1061,95,342,57
"6625",6625,2469,310,16,174,227,192,"3","4","6",335,134,30,6
"6626",6626,2544,307,7,201,236,175,"3","4","6",1180,242,577,18
"6627",6627,3186,36,13,219,211,126,"1","1","29",2496,30,1587,4
"6628",6628,3314,71,12,233,216,113,"7","3","39",1154,402,875,84
"6629",6629,3181,94,20,248,205,77,"7","3","39",771,127,959,14
"6630",6630,2769,237,13,197,251,190,"2","3","10",2184,192,384,55
"6631",6631,2845,213,24,191,254,189,"2","3","4",1931,402,551,132
"6632",6632,2890,181,26,218,245,144,"5","3","4",1744,552,671,189
"6633",6633,2895,192,24,210,250,162,"5","3","4",1687,604,713,196
"6634",6634,2902,184,18,222,249,154,"5","3","4",1615,531,765,70
"6635",6635,2883,62,10,229,218,121,"5","3","11",1405,365,690,51
"6636",6636,2878,54,10,226,218,124,"5","3","11",1395,371,690,46
"6637",6637,2843,118,5,228,236,142,"1","3","11",1321,691,660,17
"6638",6638,3438,312,33,114,195,211,"1","1","40",1842,256,3187,24
"6639",6639,3342,80,16,240,210,95,"1","1","40",2134,677,2280,60
"6640",6640,2898,212,10,211,250,173,"5","3","4",1574,426,759,66
"6641",6641,2885,76,8,230,226,128,"5","3","11",1433,335,720,53
"6642",6642,2370,188,29,209,246,152,"3","4","4",1243,30,573,3
"6643",6643,2343,83,10,235,222,119,"3","4","17",837,0,228,0
"6644",6644,3478,277,19,165,240,213,"1","1","40",1834,256,3116,103
"6645",6645,3024,99,10,237,226,119,"2","3","32",1354,437,1084,3
"6646",6646,3030,342,9,201,226,164,"1","3","23",2598,268,2242,58
"6647",6647,3172,72,15,236,209,100,"1","3","31",759,67,1025,5
"6648",6648,2849,205,26,196,253,179,"5","3","4",1889,408,658,145
"6649",6649,2875,195,24,207,251,166,"5","3","4",1698,541,792,43
"6650",6650,2887,210,11,211,251,174,"5","3","4",1631,446,808,55
"6651",6651,2891,229,9,206,249,180,"5","3","4",1616,424,797,59
"6652",6652,2904,198,3,218,242,160,"5","3","11",1557,350,765,72
"6653",6653,2665,25,13,213,212,133,"2","3","10",301,295,335,40
"6654",6654,2558,135,10,236,236,131,"3","4","6",931,192,579,32
"6655",6655,2547,125,4,226,237,145,"3","4","6",1077,120,532,21
"6656",6656,3518,81,12,237,218,110,"1","1","40",1871,424,2831,84
"6657",6657,3340,62,16,232,206,102,"1","1","40",2095,661,2278,125
"6658",6658,3331,104,9,236,229,124,"7","3","39",1259,382,960,70
"6659",6659,2846,193,23,210,251,163,"5","3","4",1871,424,711,145
"6660",6660,2850,194,25,208,250,163,"5","3","4",1776,510,778,152
"6661",6661,2858,197,25,204,252,169,"5","3","4",1740,537,808,162
"6662",6662,2432,261,21,163,245,218,"3","4","10",577,277,134,91
"6663",6663,2511,93,12,239,221,110,"2","4","10",382,90,362,28
"6664",6664,2485,322,8,200,232,172,"2","4","10",474,30,417,2
"6665",6665,3469,47,13,224,212,120,"1","1","40",1907,633,2635,35
"6666",6666,3016,302,14,179,233,193,"2","3","31",1411,124,2393,21
"6667",6667,3055,75,7,229,226,130,"1","3","32",1583,90,2875,0
"6668",6668,3345,84,11,235,222,117,"7","3","39",1354,417,990,76
"6669",6669,3172,336,16,183,217,172,"1","3","24",469,192,1240,48
"6670",6670,3072,36,9,220,221,136,"1","3","32",725,30,1578,0
"6671",6671,2860,15,11,210,217,143,"1","3","32",2955,268,1385,72
"6672",6672,2820,213,22,194,254,187,"5","3","4",1953,342,698,116
"6673",6673,2836,178,22,224,246,143,"5","3","4",1855,446,765,137
"6674",6674,2887,162,11,231,243,143,"2","3","11",1549,242,810,55
"6675",6675,2889,354,7,208,227,157,"5","3","11",1492,283,810,57
"6676",6676,2889,6,7,211,226,152,"5","3","11",1484,300,808,57
"6677",6677,2873,60,9,227,221,127,"5","3","11",1455,404,782,47
"6678",6678,2371,117,12,240,229,118,"3","4","4",1294,67,484,7
"6679",6679,2543,151,12,235,240,134,"3","4","6",977,134,513,17
"6680",6680,2995,199,9,217,248,165,"2","3","32",1557,541,1455,-25
"6681",6681,3019,306,7,201,236,174,"2","3","31",1560,339,1865,-3
"6682",6682,3335,86,10,235,223,119,"7","3","39",1302,361,1020,72
"6683",6683,3293,110,22,251,211,77,"7","3","39",1129,242,1031,42
"6684",6684,2886,48,11,224,215,123,"1","3","32",2780,342,1566,38
"6685",6685,2865,22,8,215,224,145,"1","3","31",2958,295,1395,77
"6686",6686,2811,220,20,193,254,192,"5","3","4",1976,319,725,110
"6687",6687,2817,210,18,203,254,181,"5","3","4",1956,339,738,116
"6688",6688,2823,187,20,218,250,157,"5","3","4",1917,382,765,124
"6689",6689,2850,238,19,183,253,203,"5","3","4",1756,470,886,18
"6690",6690,2886,255,11,194,247,192,"5","3","4",1693,366,882,54
"6691",6691,2438,284,22,155,234,217,"3","4","10",582,306,180,-24
"6692",6692,2545,78,12,235,219,114,"3","4","6",959,153,497,19
"6693",6693,3160,88,12,238,220,110,"1","1","29",1989,30,4400,-5
"6694",6694,3116,18,12,211,215,140,"1","1","23",1777,85,4116,13
"6695",6695,3057,31,6,219,228,145,"1","3","32",1650,67,2808,6
"6696",6696,3081,75,11,234,219,116,"1","3","32",2210,780,2468,27
"6697",6697,2884,322,16,177,222,184,"1","3","23",2308,67,1711,10
"6698",6698,2740,119,10,237,232,125,"5","3","17",2508,30,503,2
"6699",6699,2727,62,7,226,226,134,"5","3","17",2455,0,484,0
"6700",6700,2720,36,8,220,221,137,"5","3","17",2405,0,480,0
"6701",6701,2814,198,17,212,252,169,"5","3","4",1866,417,845,118
"6702",6702,2830,237,16,189,252,198,"5","3","4",1814,458,886,136
"6703",6703,2892,39,3,220,232,149,"5","3","11",1536,277,859,60
"6704",6704,2884,47,10,224,217,127,"5","3","11",1519,342,845,58
"6705",6705,2724,36,11,219,216,131,"2","3","10",324,474,532,99
"6706",6706,2403,311,18,169,225,195,"3","4","10",752,170,283,21
"6707",6707,2408,322,17,176,222,185,"3","4","10",726,192,268,26
"6708",6708,2564,55,15,228,207,109,"3","4","6",914,210,497,38
"6709",6709,3256,203,20,206,253,174,"1","1","30",1930,362,1080,143
"6710",6710,2981,185,8,222,246,158,"2","3","32",1556,571,1328,-39
"6711",6711,3345,80,11,235,220,116,"7","3","39",1376,330,1080,59
"6712",6712,3195,337,15,185,218,171,"1","3","24",531,255,1317,62
"6713",6713,2789,226,20,187,254,198,"5","3","4",2040,255,765,88
"6714",6714,2802,181,20,222,248,150,"5","3","4",1982,319,805,103
"6715",6715,2893,22,4,217,230,150,"5","3","11",1559,277,883,67
"6716",6716,2735,60,8,227,223,131,"3","3","10",362,524,570,101
"6717",6717,2720,60,8,226,224,132,"3","3","10",258,488,547,95
"6718",6718,2371,132,12,239,234,122,"3","4","16",1321,30,537,3
"6719",6719,2408,311,18,170,225,195,"3","4","10",767,150,309,26
"6720",6720,2563,51,15,226,207,111,"3","4","6",953,180,457,37
"6721",6721,3256,311,5,205,236,170,"2","1","29",2083,457,1231,108
"6722",6722,3055,30,11,216,215,133,"1","3","32",2672,300,2274,67
"6723",6723,3353,94,8,232,229,129,"7","3","39",1442,300,1110,27
"6724",6724,3000,27,14,213,208,128,"2","3","31",1471,256,1739,11
"6725",6725,2742,51,6,223,227,139,"5","3","17",2479,0,569,0
"6726",6726,2790,188,22,216,250,157,"5","3","4",2024,277,819,91
"6727",6727,2805,236,16,191,252,197,"5","3","4",1897,376,912,111
"6728",6728,2885,28,15,213,207,127,"2","3","11",1567,390,900,59
"6729",6729,2740,81,10,233,223,121,"3","3","10",379,488,601,-15
"6730",6730,2375,354,16,191,210,155,"3","4","10",993,60,457,19
"6731",6731,3213,308,30,127,206,213,"1","1","29",1578,175,3861,41
"6732",6732,3067,9,8,211,224,150,"1","3","32",2451,601,2308,79
"6733",6733,2745,18,9,213,220,144,"2","3","17",2455,30,598,1
"6734",6734,2757,227,20,188,254,198,"5","3","4",2061,170,797,56
"6735",6735,2775,194,23,210,251,164,"5","3","4",2030,234,832,76
"6736",6736,2777,185,24,217,249,153,"5","3","4",2021,255,845,79
"6737",6737,2783,213,14,207,252,179,"5","3","4",1974,309,899,88
"6738",6738,2822,267,21,163,243,217,"5","3","4",1889,384,966,127
"6739",6739,2878,266,16,177,245,206,"5","3","4",1812,342,1006,46
"6740",6740,2734,110,11,239,228,118,"3","3","4",342,466,630,-14
"6741",6741,3242,42,18,220,198,107,"1","1","29",2418,192,1565,18
"6742",6742,3351,106,9,235,229,125,"7","3","39",1433,240,1170,25
"6743",6743,2766,114,6,230,234,138,"5","3","11",2569,30,716,1
"6744",6744,2756,208,20,202,254,180,"5","3","4",2022,170,836,57
"6745",6745,2792,269,15,181,244,202,"5","3","4",1943,309,953,98
"6746",6746,2857,266,19,169,245,213,"5","3","4",1868,395,1034,25
"6747",6747,2876,242,16,188,251,199,"5","3","4",1839,335,1034,44
"6748",6748,2699,156,10,232,242,141,"3","3","4",67,443,560,91
"6749",6749,2682,79,8,231,225,126,"3","3","10",162,295,484,74
"6750",6750,2475,22,23,199,185,114,"3","4","10",1348,210,721,110
"6751",6751,2413,54,25,225,179,74,"3","4","10",1209,201,618,62
"6752",6752,2402,8,22,188,189,132,"3","4","10",1155,175,582,51
"6753",6753,2393,16,16,204,204,133,"3","4","10",1073,124,537,37
"6754",6754,2391,12,17,201,204,137,"3","4","10",1020,67,513,24
"6755",6755,2587,12,8,212,224,149,"3","4","6",942,256,408,61
"6756",6756,3426,287,22,154,233,216,"1","1","39",1558,42,3288,14
"6757",6757,2996,81,33,243,164,25,"1","1","30",1387,0,503,0
"6758",6758,3221,340,20,175,207,169,"1","3","24",721,255,1356,43
"6759",6759,2752,203,18,208,253,174,"5","3","4",1964,212,899,56
"6760",6760,2794,285,17,171,238,206,"5","3","4",1914,283,979,99
"6761",6761,2846,260,19,171,247,212,"5","3","4",1884,362,1047,158
"6762",6762,2864,233,17,190,253,197,"5","3","4",1875,361,1072,32
"6763",6763,2870,220,17,198,254,188,"2","3","4",1865,331,1063,38
"6764",6764,2415,12,22,192,189,127,"3","4","10",1167,201,607,64
"6765",6765,3256,296,14,180,235,195,"7","1","29",1481,201,3841,44
"6766",6766,2956,189,12,220,249,160,"2","3","32",1638,742,1120,-64
"6767",6767,3095,38,11,220,216,129,"1","3","32",2333,780,2301,41
"6768",6768,2708,76,7,229,227,131,"5","3","17",2125,0,702,0
"6769",6769,2745,223,15,200,253,187,"5","3","4",1935,182,926,49
"6770",6770,2797,284,18,168,237,208,"5","3","4",1885,258,1006,102
"6771",6771,2807,284,18,169,238,208,"5","3","4",1878,277,1020,116
"6772",6772,2707,109,9,236,230,124,"6","3","4",240,408,698,-20
"6773",6773,3269,67,9,229,222,125,"1","1","38",2282,0,4312,0
"6774",6774,3376,309,30,126,205,212,"1","1","39",1465,60,3448,25
"6775",6775,3013,315,8,198,233,175,"2","3","31",1840,342,1784,-21
"6776",6776,2725,204,18,208,253,175,"5","3","4",1939,108,914,27
"6777",6777,2729,210,16,206,253,179,"5","3","4",1928,127,930,33
"6778",6778,2757,252,18,177,249,209,"5","3","4",1888,175,979,63
"6779",6779,2822,230,16,195,253,192,"5","3","4",1836,283,1073,134
"6780",6780,2809,39,7,221,225,140,"2","3","11",1230,285,1057,21
"6781",6781,2690,124,11,238,232,124,"6","3","4",153,417,685,-31
"6782",6782,2416,290,18,167,235,207,"3","4","10",872,60,365,22
"6783",6783,3294,30,19,211,196,115,"1","1","39",2252,240,1727,60
"6784",6784,3063,286,18,169,237,207,"2","3","32",1710,255,2510,54
"6785",6785,3067,55,10,226,220,127,"1","3","31",1183,335,1861,5
"6786",6786,3001,50,11,225,215,123,"2","3","32",1756,362,1952,72
"6787",6787,2712,213,18,201,254,183,"1","3","4",1922,67,918,14
"6788",6788,2722,216,16,202,254,184,"5","3","4",1900,108,957,26
"6789",6789,2735,227,18,191,254,195,"5","3","4",1879,124,981,40
"6790",6790,2753,234,22,178,253,207,"5","3","4",1860,150,1006,59
"6791",6791,2763,236,23,174,253,209,"5","3","4",1851,162,1020,68
"6792",6792,2784,232,23,176,253,207,"5","3","4",1834,192,1047,93
"6793",6793,2794,228,22,182,254,202,"5","3","4",1826,212,1060,103
"6794",6794,2802,223,21,187,254,197,"5","3","4",1819,228,1073,111
"6795",6795,2733,68,12,232,216,114,"6","3","10",365,313,781,-2
"6796",6796,2727,58,12,228,214,117,"6","3","10",335,323,779,-5
"6797",6797,2709,64,14,232,210,107,"6","3","10",247,351,752,-14
"6798",6798,2656,161,17,235,242,132,"3","3","4",162,361,553,52
"6799",6799,2642,147,19,242,234,113,"3","3","4",277,258,469,41
"6800",6800,2408,82,23,244,192,64,"3","4","4",1369,95,618,32
"6801",6801,2380,245,4,212,243,169,"3","4","16",1425,0,674,0
"6802",6802,2443,284,24,148,232,221,"2","4","10",1507,120,738,57
"6803",6803,2462,353,20,182,202,155,"3","4","10",1235,283,700,106
"6804",6804,2418,287,19,163,235,211,"3","4","10",892,42,371,4
"6805",6805,2510,309,20,163,223,199,"3","4","10",716,301,127,96
"6806",6806,2883,236,19,183,253,203,"2","3","32",1719,499,782,259
"6807",6807,3051,3,15,198,209,147,"2","3","32",1463,424,1924,22
"6808",6808,2964,91,14,241,218,104,"2","3","31",1935,190,1980,35
"6809",6809,2763,219,29,175,252,199,"5","3","4",1813,150,1060,72
"6810",6810,2773,219,28,176,252,199,"5","3","4",1805,170,1073,82
"6811",6811,2802,198,25,204,252,170,"5","3","4",1777,228,1127,118
"6812",6812,2811,203,25,199,253,176,"5","3","4",1766,256,1154,128
"6813",6813,2839,127,16,245,228,106,"2","3","10",1740,134,1144,7
"6814",6814,2810,32,3,219,232,150,"2","3","2",934,240,969,22
"6815",6815,2465,23,26,194,173,104,"3","4","10",1199,255,698,92
"6816",6816,2458,12,23,190,186,126,"3","4","10",1148,201,671,80
"6817",6817,2432,285,20,160,235,213,"3","4","10",891,60,351,18
"6818",6818,3226,281,19,164,238,212,"7","1","29",1377,67,3973,14
"6819",6819,3412,308,35,104,194,218,"1","1","39",1377,150,3491,61
"6820",6820,3444,317,31,126,198,203,"1","1","39",1390,153,3438,93
"6821",6821,3542,315,31,124,198,206,"1","1","40",1448,255,3218,130
"6822",6822,3261,39,12,220,213,126,"1","1","29",2345,404,1471,27
"6823",6823,3042,84,21,245,199,73,"1","3","33",2958,120,2016,41
"6824",6824,2790,45,7,222,225,138,"5","3","11",2527,0,932,0
"6825",6825,2777,207,29,187,251,182,"5","3","4",1761,175,1127,89
"6826",6826,2793,201,26,200,252,173,"5","3","4",1742,216,1167,110
"6827",6827,2773,144,12,237,238,129,"3","3","11",612,240,882,17
"6828",6828,2499,55,22,227,186,81,"3","4","10",1370,390,816,136
"6829",6829,2435,292,20,159,232,211,"3","4","10",912,60,362,21
"6830",6830,3202,13,20,197,196,131,"7","1","38",1376,30,4094,8
"6831",6831,3087,64,21,234,193,82,"1","1","29",1570,150,631,-25
"6832",6832,2794,62,6,225,228,138,"5","3","11",2529,0,973,0
"6833",6833,2707,202,20,207,253,174,"1","3","4",1794,42,1064,12
"6834",6834,2716,205,26,196,253,179,"5","3","4",1774,67,1087,25
"6835",6835,2723,209,29,186,252,185,"5","3","4",1765,85,1100,32
"6836",6836,2791,203,25,198,252,176,"5","3","4",1702,216,1221,109
"6837",6837,2433,9,15,202,209,142,"3","4","10",976,0,430,0
"6838",6838,2492,319,30,129,197,200,"3","4","10",858,180,277,78
"6839",6839,3337,154,9,231,241,141,"7","1","38",2465,190,4061,23
"6840",6840,3243,285,23,149,233,220,"7","1","38",1312,42,3971,7
"6841",6841,2895,184,15,223,249,156,"2","3","32",1800,553,983,261
"6842",6842,3076,12,12,208,216,144,"2","3","32",1298,466,1984,2
"6843",6843,2748,1,16,194,207,148,"1","3","10",1989,108,866,16
"6844",6844,2765,206,27,193,252,181,"5","3","4",1683,162,1221,83
"6845",6845,2762,164,11,230,243,144,"3","3","2",626,180,940,13
"6846",6846,2455,44,28,213,166,71,"3","4","10",1040,60,497,30
"6847",6847,2496,319,34,113,186,202,"3","4","10",900,150,319,82
"6848",6848,3333,165,11,230,244,144,"7","1","38",2475,228,4023,19
"6849",6849,3203,337,10,199,227,167,"1","1","23",1621,120,4481,24
"6850",6850,3227,344,17,183,211,164,"7","1","38",1302,30,4066,9
"6851",6851,2790,219,25,183,254,196,"2","3","33",1668,306,626,169
"6852",6852,3025,301,10,193,236,183,"2","3","31",2026,400,1784,-9
"6853",6853,2759,207,26,193,253,182,"5","3","4",1648,150,1261,80
"6854",6854,2798,165,13,231,244,142,"3","3","2",1012,120,1103,15
"6855",6855,2511,317,34,114,190,205,"3","4","10",924,150,339,97
"6856",6856,3327,155,11,233,241,138,"7","1","38",2408,218,4013,31
"6857",6857,3264,22,24,197,182,112,"7","1","38",1343,201,4268,80
"6858",6858,3236,358,20,186,201,149,"7","1","38",1273,42,4079,9
"6859",6859,3450,31,16,214,203,120,"1","1","39",1804,616,2190,226
"6860",6860,3072,286,10,193,240,186,"2","3","32",1890,361,2561,65
"6861",6861,3107,11,10,209,220,147,"1","3","32",2673,591,1992,29
"6862",6862,3100,42,6,221,226,140,"1","3","32",2825,390,1936,99
"6863",6863,2688,128,3,224,237,149,"1","3","17",1699,0,1153,0
"6864",6864,2797,175,11,226,246,151,"3","3","2",1136,60,1181,9
"6865",6865,2793,165,14,232,244,140,"3","3","2",1048,85,1142,10
"6866",6866,2733,85,8,232,226,126,"3","3","10",339,190,914,18
"6867",6867,3247,8,24,184,183,129,"7","1","38",1253,85,4119,20
"6868",6868,3454,273,28,135,234,232,"1","1","39",1230,300,3549,103
"6869",6869,3119,347,5,210,231,160,"1","3","32",2493,765,2080,65
"6870",6870,3107,23,5,217,228,148,"1","3","32",2801,443,1921,32
"6871",6871,2716,213,29,182,252,191,"5","3","4",1601,67,1288,37
"6872",6872,2733,208,27,190,252,184,"5","3","4",1589,108,1315,50
"6873",6873,2833,65,18,234,201,93,"2","3","10",1406,242,1299,45
"6874",6874,2776,162,15,233,243,136,"3","3","2",911,67,1121,11
"6875",6875,2741,173,14,228,246,147,"3","3","2",604,90,1012,8
"6876",6876,2551,307,32,116,202,217,"3","4","10",957,182,366,137
"6877",6877,3319,165,11,230,244,144,"7","1","38",2509,228,3911,17
"6878",6878,3266,295,12,187,237,190,"7","1","38",1390,395,4484,87
"6879",6879,3285,345,19,178,206,164,"7","1","38",1315,283,4348,101
"6880",6880,3354,271,20,164,242,216,"1","1","29",1170,212,3787,44
"6881",6881,2983,297,11,190,237,186,"2","3","31",2003,713,1543,-51
"6882",6882,2957,118,13,241,228,115,"2","3","31",2041,95,2190,19
"6883",6883,2688,51,10,225,218,126,"3","3","10",323,402,750,4
"6884",6884,2606,337,23,164,202,173,"3","4","10",926,306,335,192
"6885",6885,3415,222,17,196,254,190,"7","1","40",2739,60,3814,23
"6886",6886,3317,151,8,231,240,141,"7","1","38",2522,216,3874,3
"6887",6887,3278,317,16,175,224,188,"7","1","38",1348,402,4469,115
"6888",6888,2651,234,30,156,250,218,"2","3","13",1431,85,469,34
"6889",6889,3202,42,7,221,225,139,"1","3","31",883,323,1953,-4
"6890",6890,2970,84,17,242,210,93,"2","3","32",2609,457,2054,85
"6891",6891,2784,353,12,199,218,157,"1","3","17",2100,42,997,5
"6892",6892,2695,36,16,217,203,117,"2","3","10",1605,60,1242,9
"6893",6893,2705,206,26,193,253,181,"5","3","4",1530,67,1369,24
"6894",6894,2727,170,13,229,245,146,"3","3","2",446,85,1020,13
"6895",6895,2702,70,6,226,229,137,"3","3","10",331,309,830,18
"6896",6896,2577,332,24,156,202,180,"3","4","10",1154,306,859,90
"6897",6897,2611,312,22,155,218,201,"3","4","10",966,285,376,197
"6898",6898,2618,337,16,184,217,171,"3","4","6",953,313,362,204
"6899",6899,3239,304,20,162,226,203,"7","1","38",1448,242,4402,60
"6900",6900,3284,322,22,158,212,191,"7","1","38",1323,417,4482,109
"6901",6901,3295,287,21,156,233,215,"7","1","38",1116,60,3948,18
"6902",6902,2696,213,32,174,250,192,"2","3","13",1495,134,607,72
"6903",6903,2755,143,18,243,234,113,"2","3","4",1473,60,1410,8
"6904",6904,2756,131,9,235,235,132,"5","3","11",914,0,1194,0
"6905",6905,2728,75,7,229,226,130,"5","3","11",700,0,1113,0
"6906",6906,2724,90,2,223,235,148,"5","3","11",649,0,1100,0
"6907",6907,2555,358,15,195,210,152,"3","4","10",1177,511,900,169
"6908",6908,3210,288,17,169,236,206,"1","1","23",1506,150,4312,22
"6909",6909,2802,32,14,216,208,125,"2","3","11",1765,330,1092,60
"6910",6910,2748,40,20,217,191,100,"2","3","10",1624,201,1195,60
"6911",6911,2685,201,24,202,253,174,"1","3","4",1465,67,1436,16
"6912",6912,2700,103,5,229,233,138,"3","3","2",395,309,853,31
"6913",6913,2665,126,15,244,229,110,"3","3","2",458,446,722,21
"6914",6914,3263,117,8,235,232,129,"7","1","38",2058,30,3951,-3
"6915",6915,3232,120,9,236,233,128,"7","1","38",1880,30,4039,-3
"6916",6916,3291,319,25,147,208,197,"7","1","38",1308,402,4436,112
"6917",6917,2964,92,18,245,209,86,"1","1","29",1249,210,335,21
"6918",6918,2853,35,12,219,214,129,"2","3","11",2554,0,1332,0
"6919",6919,2807,63,11,230,218,121,"5","3","17",2148,30,1113,8
"6920",6920,2796,41,15,221,207,118,"2","3","11",1689,277,1148,71
"6921",6921,2714,106,7,232,232,132,"5","3","2",573,30,1140,-2
"6922",6922,2707,162,10,230,243,144,"5","3","2",516,0,1103,0
"6923",6923,2702,178,11,225,247,152,"3","3","2",457,85,1040,10
"6924",6924,2699,130,8,233,236,135,"3","3","2",424,295,872,30
"6925",6925,3358,105,23,252,205,68,"7","1","40",2635,150,3711,-33
"6926",6926,3290,50,7,224,224,135,"7","1","38",2201,0,3855,0
"6927",6927,3267,95,10,237,225,118,"7","1","38",2069,0,3912,0
"6928",6928,3250,82,12,237,219,111,"7","1","38",1940,0,3973,0
"6929",6929,2855,242,22,172,252,212,"2","3","4",1493,400,1470,74
"6930",6930,2698,152,8,230,240,142,"3","3","2",451,256,914,29
"6931",6931,2669,126,16,245,227,106,"3","3","2",485,361,807,25
"6932",6932,2655,123,16,246,226,103,"3","3","2",510,404,765,15
"6933",6933,2535,194,4,219,243,160,"6","3","2",1452,0,95,0
"6934",6934,3215,310,11,191,233,182,"7","1","23",1487,90,4204,13
"6935",6935,3224,308,21,160,223,201,"7","1","38",1443,150,4236,22
"6936",6936,2912,98,21,249,205,73,"1","1","29",1087,150,228,-20
"6937",6937,2669,45,6,222,227,140,"5","3","10",1397,30,1476,-2
"6938",6938,2696,137,11,237,236,128,"5","3","2",551,0,1146,0
